Age,Age_Bin,Gender,Education,Race,City.US.Raised,Raised.State,Latitude,Longitude,City.US.Fa,Father.State,City.US.Mo,Mother.State,City.US.Curr,Current.State,SurveyType,PI_1181,PI_1182,PI_1042
57,51-60,Female,HS_diploma,NA,Chicago,IL,41.60450745,-87.99559784,Ann Arbor,MI,New York,NY,Lockport,IL,6b,1,1,NA
64,61_up,Female,Graduate,NA,Richmond,VA,38.08880615,-78.55919647,Richmond,VA,Richmond,VA,Scottsville,VA,6b,5,5,NA
29,18-30,Male,Bachelors,NA,Orange Park,FL,30.06889343,-81.56210327,Okeechobee,FL,Cypress Gardens,FL,Orange Park,FL,6b,4,3,NA
55,51-60,Female,No_degree,NA,Staten Island,NY,37.25390625,-122.063797,Brooklyn,NY,Brooklyn,NY,Las Vegas,NV,6b,4,2,NA
29,18-30,Male,Graduate,NA,Manhattan,NY,18.33329773,-64.83329773,Salt Lake City,UT,Brooklyn,NY,Provo,UT,6b,3,3,NA
39,31-40,Female,No_degree,NA,Pasadena,CA,34.14700317,-118.1391983,Detroit,MI,Altadena,CA,Pasadena,CA,6b,1,1,NA
30,18-30,Male,Graduate,NA,San Francisco,CA,33.78849792,-117.8694992,,,,,Brea,CA,6b,3,3,NA
35,31-40,Male,Bachelors,NA,Manhattan,KS,39.11109924,-84.57460022,Salem,VA,,,Cleveland,OH,6b,3,3,NA
27,18-30,Male,Associates,NA,Port Huron,MI,43.55659485,-83.99430084,Port Huron,MI,Port Huron,MI,Saginaw,MI,6b,2,3,NA
31,31-40,Male,No_degree,NA,Valdosta,GA,30.8717041,-83.33339691,Valdosta,GA,Newark,NJ,Valdosta,GA,6b,1,1,NA
38,31-40,Female,HS_diploma,NA,Copley Township,OH,39.95429993,-75.16570282,Copley Township,OH,Barberton,OH,Akron,OH,6b,5,5,NA
26,18-30,Female,HS_diploma,NA,Springfield,MA,41.30940247,-72.9240036,,,New Haven,CT,New Haven,CT,6b,3,4,NA
22,18-30,Female,Bachelors,NA,Milwaukee,WI,43.07310486,-89.40119934,Milwaukee,WI,Milwaukee,WI,Madison,WI,6b,1,1,NA
47,41-50,Female,No_degree,NA,Roanoke,VA,37.26690674,-80.43250275,Roanoke,VA,Bedford,VA,Roanoke,VA,6b,1,2,NA
62,61_up,Female,Bachelors,NA,Temple City,CA,46.73219299,-117.2454987,Alhambra,CA,Alhambra,CA,Colton,WA,6b,1,1,NA
39,31-40,Male,Graduate,NA,Keene,NH,27.90539551,-82.71360016,Croydon,NH,Fall River,MA,Tampa,FL,6b,2,2,NA
35,31-40,Male,No_degree,NA,Stantonsburg,NC,40.73080444,-73.99749756,Cedar Rapids,IA,Wilson,NC,Snow Hill,NC,6b,5,5,NA
27,18-30,Female,Associates,NA,Beverly Hills,CA,34.25210571,-118.7843018,Callender,CA,San Fernando Valley,CA,Buena Park,CA,6b,4,2,NA
30,18-30,Female,Bachelors,NA,Mesa,AZ,33.42999268,-111.7146988,Phoenix,AZ,Phoenix,AZ,Mesa,AZ,6b,4,4,NA
31,31-40,Not sure,HS_diploma,NA,York,PA,40.07539368,-76.31890106,,,Brooklyn,NY,Lancaster,PA,6b,5,5,NA
32,31-40,Female,Associates,NA,Ravenna,OH,42.85020447,-71.51550293,Ravenna,OH,Ravenna,OH,Merrimack,NH,6b,5,5,NA
48,41-50,Female,Graduate,NA,Nesquehoning,PA,35.81809998,-78.56359863,Lansford,PA,Lansford,PA,Raleigh,NC,6b,1,2,NA
38,31-40,Male,No_degree,NA,Dayton,VA,42.71609497,-73.81580353,Clover Hill District,VA,Charlotte,NC,Bridgewater,VA,6b,3,3,NA
23,18-30,Female,No_degree,NA,Monson,MA,42.24850464,-71.76560211,,,Wilbraham,MA,Palmer Town,MA,6b,1,1,NA
33,31-40,Female,Associates,NA,Vacaville,CA,38.3565979,-121.9877014,Vacaville,CA,Fairfield,CA,Vacaville,CA,6b,3,3,NA
39,31-40,Female,Bachelors,NA,Mount Pleasant,TN,35.88960266,-86.31659698,Mount Pleasant,TN,Mount Pleasant,TN,Murfreesboro,TN,6b,4,4,NA
60,51-60,Female,HS_diploma,NA,Daniels,WV,37.81640625,-81.23290253,Beckley,WV,Other,WV,Beaver,WV,6b,5,5,NA
35,31-40,Female,HS_diploma,NA,Baton Rouge,LA,30.42979431,-90.89990234,Other,IL,Other,CA,Other,LA,6b,4,1,NA
35,31-40,Male,Associates,NA,Palatine,IL,42.12860107,-88.03359985,Chicago,IL,Westchester,IL,Palatine,IL,6b,3,2,NA
35,31-40,Female,Bachelors,NA,Overland Park,KS,44.83999634,-93.03649902,,,,,West St. Paul,MN,6b,4,4,NA
29,18-30,Male,Associates,NA,Corpus Christi,TX,27.76930237,-97.44400024,Corpus Christi,TX,Corpus Christi,TX,Corpus Christi,TX,6b,4,3,NA
29,18-30,Transgender (FTM),Bachelors,NA,Marrero,LA,31.32240295,-92.43430328,,,Lafayette,LA,Pineville,LA,6b,1,4,NA
34,31-40,Female,No_degree,NA,Ashton,IL,41.82479858,-89.73269653,Elgin,IL,St. Charles,IL,Franklin Grove,IL,6b,5,5,NA
26,18-30,Female,Graduate,NA,Columbia,IL,47.30369568,-122.3744049,Ferguson,MO,Florissant,MO,Federal Way,WA,6b,2,3,NA
33,31-40,Female,Bachelors,NA,Syracuse,NY,30.3999939,-97.75279999,Bloomfield Hills,MI,Portland,OR,Austin,TX,6b,1,1,NA
66,61_up,Male,Bachelors,NA,Hinsdale,IL,34.95109558,-101.8972015,Hinsdale,IL,Hinsdale,IL,Canyon,TX,6b,1,1,NA
34,31-40,Male,Graduate,NA,Riverview,FL,27.75309753,-82.72239685,Tampa,FL,Lancaster Township - Lancaster County,PA,St. Petersburg,FL,6b,4,4,NA
40,31-40,Male,Graduate,NA,Bangor,PA,41.08140564,-81.51899719,Philadelphia,PA,Philadelphia,PA,Wadsworth,OH,6b,2,3,NA
71,61_up,Female,No_degree,NA,West Palm Beach,FL,40.75169373,-73.99720001,West Palm Beach,FL,Quitman,GA,Quitman,GA,6b,1,1,NA
33,31-40,Female,No_degree,NA,Brazoria,TX,32.76669312,-109.0764999,Newcastle,TX,Hitchcock,TX,Duncan,AZ,6b,5,3,NA
40,31-40,Male,Associates,NA,Chipley,FL,29.6381073,-82.41410065,West Palm Beach,FL,West Palm Beach,FL,Gainesville,FL,6b,3,3,NA
55,51-60,Female,Bachelors,NA,Oxnard,CA,37.3697052,-122.0214005,Ada,OK,,,Sunnyvale,CA,6b,2,2,NA
28,18-30,Male,Bachelors,NA,Waltham,MA,40.55160522,-74.46369934,St. Louis,MO,Maumee,OH,Boston,MA,6b,1,1,NA
28,18-30,Male,HS_diploma,NA,Gallipolis,OH,39.9611969,-82.99880219,Gallipolis,OH,Gallipolis,OH,Gallipolis,OH,6b,5,5,NA
35,31-40,Female,Associates,NA,Vinton,OH,39.98530579,-75.43669891,Adamsville,OH,Wellston,OH,Devon,PA,6b,5,5,NA
28,18-30,Female,No_degree,NA,Hanover,VA,44.06900024,-123.0825043,Richmond,VA,Hanover,VA,Eugene-Springfield,OR,6b,1,2,NA
32,31-40,Female,Associates,NA,Fort Worth,TX,32.85240173,-97.28800201,Bedford,TX,Fort Worth,TX,Fort Worth,TX,6b,2,3,NA
29,18-30,Male,Bachelors,NA,Covina,CA,14.59550476,120.9721069,Covina,CA,Covina,CA,Walnut,CA,6b,3,2,NA
34,31-40,Male,Graduate,NA,Tallahassee South,FL,30.3993988,-84.17250061,,,Tallahassee South,FL,Tallahassee South,FL,6b,2,3,NA
55,51-60,Male,Bachelors,NA,Greenfield - Milwaukee County,WI,42.1197052,-87.84449768,Mauston,WI,Harrison Township,SD,Wheeling,IL,6b,1,1,NA
54,51-60,Female,No_degree,NA,San Leandro,CA,28.49589539,-81.23880005,San Francisco,CA,Boston,MA,Orlando,FL,6b,1,1,NA
28,18-30,Male,Bachelors,NA,Bloomsburg,PA,36.82670593,-76.01789856,Medford,MA,Dupont,PA,Virginia Beach,VA,6b,2,1,NA
32,31-40,Male,Bachelors,NA,Orangeburg,SC,32.80099487,-79.99690247,Orangeburg,SC,Orangeburg,SC,Columbia,SC,6b,1,3,NA
40,31-40,Female,Graduate,NA,,,44.50540161,-87.96659851,,,,,Green Bay,WI,6b,2,4,NA
55,51-60,Female,HS_diploma,NA,Brockton,MA,42.18179321,-71.19619751,Boston,MA,Boston,MA,Norwood,MA,6b,1,2,NA
26,18-30,Male,Graduate,NA,Media,PA,39.96090698,-75.23100281,,,,,Philadelphia,PA,6b,1,1,NA
28,18-30,Female,Bachelors,NA,Santa Monica,CA,48.19999695,16.36669922,,,Beverly Hills,CA,Santa Monica,CA,6b,2,1,NA
36,31-40,Female,Bachelors,NA,New York,NY,36.2348938,-115.2904968,Nassau,NY,,,Las Vegas,NV,6b,1,5,NA
49,41-50,Female,Associates,NA,Warsaw,IN,37.11700439,-76.5134964,North Manchester,IN,Warsaw,IN,Newport News,VA,6b,5,5,NA
22,18-30,Male,Bachelors,NA,Union,KY,43.96699524,-116.9123001,,,Dallas,TX,Ontario,OR,6b,5,3,NA
40,31-40,Male,Bachelors,NA,San Francisco,CA,33.11759949,-117.1650009,San Francisco,CA,San Francisco,CA,San Diego,CA,6b,3,3,NA
33,31-40,Female,Bachelors,NA,San Marcos,CA,37.76660156,-84.30310059,San Diego,CA,San Diego,CA,Richmond,KY,6b,1,1,NA
26,18-30,Male,No_degree,NA,Reston,VA,33.70610046,-86.82379913,,,,,Pinson,AL,6b,3,3,NA
24,18-30,Male,Bachelors,NA,Hannibal,MO,42.01060486,-87.66860199,St. Louis,MO,St. Louis,MO,Hannibal,MO,6b,5,5,NA
40,31-40,Female,Bachelors,NA,Montgomery,OH,39.13650513,-84.43250275,,,Hamilton Township - Franklin County,OH,Hamilton,OH,6b,5,5,NA
61,61_up,Female,Bachelors,NA,Garden Grove,CA,32.71910095,-117.1607056,Kansas City,MO,Kansas City,MO,San Diego,CA,6b,4,2,NA
39,31-40,Male,Bachelors,NA,Spokane,WA,47.71800232,-116.9515991,Pasco,WA,Lewiston,ID,Spokane Valley,WA,6b,3,2,NA
22,18-30,Male,Bachelors,NA,Savoy,IL,40.11439514,-88.28130341,Upper St. Clair,PA,Mount Union,PA,Urbana,IL,6b,5,3,NA
26,18-30,Male,Associates,NA,Orlando,FL,28.2118988,-80.75830078,Shelby,OH,,,Alafaya,FL,6b,2,2,NA
26,18-30,Male,HS_diploma,NA,Manchester,CT,41.77589417,-72.52149963,Hartford,CT,Hartford,CT,Manchester,CT,6b,3,1,NA
26,18-30,Male,No_degree,NA,Washington,DC,38.89219666,-76.76809692,Boston,MA,Washington,DC,Washington,DC,6b,5,5,NA
26,18-30,Female,Bachelors,NA,Wichita,KS,39.26919556,-94.38909912,Wichita,KS,Wichita,KS,Liberty,MO,6b,5,5,NA
65,61_up,Female,Associates,NA,Bellflower,CA,37.67030334,-121.0168991,Brainerd,MN,Duncan,OK,Patterson,CA,6b,5,4,NA
35,31-40,Female,Bachelors,NA,Kodiak Island,AK,27.87150574,-82.65419769,Louisville/Jefferson County,KY,Louisville,KY,St. Petersburg,FL,6b,1,1,NA
33,31-40,Male,Bachelors,NA,Liverpool,NY,43.07330322,-76.11039734,Syracuse,NY,Cleveland,OH,Liverpool,NY,6b,1,1,NA
43,41-50,Female,Bachelors,NA,Hamilton Square,NJ,39.48989868,-74.47730255,,,West Windsor Township,NJ,Springfield Township - Burlington County,NJ,6b,5,3,NA
34,31-40,Female,No_degree,NA,Iola,KS,38.37690735,-97.7036972,Iola,KS,Iola,KS,McPherson,KS,6b,5,1,NA
22,18-30,Female,No_degree,NA,Rockingham,NC,31.31469727,-81.52220154,,,,,Brunswick,GA,6b,5,5,NA
61,61_up,Male,HS_diploma,NA,Norwood,PA,39.87510681,-75.3214035,Philadelphia,PA,Marion,IN,Ridley Park,PA,6b,1,1,NA
28,18-30,Female,Bachelors,NA,Providence,RI,38.09339905,-104.6651993,,,Attleboro,MA,Pueblo,CO,6b,3,3,NA
28,18-30,Female,HS_diploma,NA,Lakeland,FL,28.00979614,-81.93370056,,,,,Lakeland,FL,6b,4,2,NA
28,18-30,Male,Bachelors,NA,Oxnard,CA,34.19799805,-119.1725998,,,,,Oxnard,CA,6b,4,1,NA
35,31-40,Male,Bachelors,NA,Morris Plains,NJ,40.78010559,-74.06330109,Teaneck Township,NJ,Clark Township,NJ,Randolph Township,NJ,6b,1,1,NA
45,41-50,Male,HS_diploma,NA,Portland,OR,46.51719666,-112.1211014,,,,,Helena,MT,6b,5,3,NA
51,51-60,Female,No_degree,NA,Holmes Beach,FL,27.48280334,-82.58350372,Hamilton,OH,Hamilton,OH,Bradenton,FL,6b,5,5,NA
56,51-60,Female,HS_diploma,NA,Milwaukee,WI,42.64959717,-88.29850006,Milwaukee,WI,Chesapeake,VA,Burlington,WI,6b,1,1,NA
53,51-60,Male,Bachelors,NA,Alton,IL,38.71000671,-90.50160217,,,Greenfield,IN,Shrewsbury,MO,6b,4,3,NA
37,31-40,Female,Bachelors,NA,Columbus,GA,36.17179871,-86.49040222,,,Tampa,FL,Mount Juliet,TN,6b,2,3,NA
34,31-40,Male,Bachelors,NA,Los Angeles,CA,34.29420471,-118.5070953,,,,,Los Angeles,CA,6b,2,1,NA
21,18-30,Male,No_degree,NA,Philadelphia,PA,40.18139648,-76.99690247,,,,,State College,PA,6b,4,4,NA
30,18-30,Female,HS_diploma,NA,Moore,OK,35.40609741,-97.32910156,Oklahoma City,OK,Oklahoma City,OK,Oklahoma City,OK,6b,5,5,NA
36,31-40,Male,Bachelors,NA,Anchorage,AK,38.87489319,-77.03250122,,,,,Chantilly,VA,6b,3,3,NA
43,41-50,Female,Bachelors,NA,Sanford,MI,42.72860718,-83.14759827,Hilo,HI,Midland,MI,Rochester Hills,MI,6b,3,5,NA
56,51-60,Female,Bachelors,NA,Rochester - Monroe County,NY,43.15179443,-77.58519745,Rochester - Monroe County,NY,Rochester - Monroe County,NY,Rochester - Monroe County,NY,6b,1,1,NA
30,18-30,Female,Bachelors,NA,Fargo,ND,46.792099,-96.88269806,,,,,Fargo,ND,6b,1,1,NA
54,51-60,Male,Graduate,NA,Gainesville,GA,34.99420166,-81.98249817,Jacksonville,FL,Gainesville,GA,Spartanburg,SC,6b,2,2,NA
48,41-50,Female,HS_diploma,NA,Jackson,GA,33.30259705,-83.96910095,,,Kirby,AR,Jackson,GA,6b,2,1,NA
33,31-40,Female,HS_diploma,NA,Torrance,CA,34.58729553,-118.2453995,Torrance,CA,Torrance,CA,Palmdale,CA,6b,5,5,NA
34,31-40,Male,No_degree,NA,Muskego,WI,43.05079651,-88.0381012,Milwaukee,WI,Milwaukee,WI,New Berlin,WI,6b,2,2,NA
27,18-30,Male,No_degree,NA,Miami,FL,25.81239319,-80.24009705,,,,,Miami,FL,6b,1,1,NA
27,18-30,Female,Bachelors,NA,,,34.05439758,-118.2440033,,,,,Austin,TX,6b,4,4,NA
43,41-50,Female,Bachelors,NA,Hamden,CT,41.33039856,-72.97059631,Hamden,CT,Hamden,CT,Hamden,CT,6b,1,1,NA
37,31-40,Male,HS_diploma,NA,Richmond,VT,44.49290466,-73.22530365,St. Johnsbury,VT,St. Johnsbury,VT,Burlington,VT,6b,1,2,NA
32,31-40,Male,No_degree,NA,Davie,FL,26.0697937,-80.22229767,Miami,FL,Hialeah,FL,Davie,FL,6b,1,2,NA
33,31-40,Female,No_degree,NA,Aloha,OR,45.44700623,-122.7667999,Gary,IN,Washington,NJ,Beaverton,OR,6b,4,4,NA
55,51-60,Female,No_HS_diploma,NA,Denver,CO,34.79820251,-84.90820313,Goodland,KS,Denver,CO,Dalton,GA,6b,4,4,NA
30,18-30,Female,Bachelors,NA,Raleigh,NC,47.13160706,-122.4067993,,,,,Corvallis,OR,6b,3,3,NA
58,51-60,Not sure,Bachelors,NA,Victorville-Hesperia,CA,34.36610413,-117.3204956,North Vernon,IN,,,Victorville-Hesperia,CA,6b,5,5,NA
25,18-30,Female,Bachelors,NA,Mount Shasta,CA,40.85839844,-73.09950256,Carlisle,MA,Freehold,NJ,Orleans,NY,6b,1,1,NA
34,31-40,Male,Bachelors,NA,Sebring,FL,40.67140198,-73.93609619,,,,,Brooklyn,NY,6b,1,1,NA
36,31-40,Male,Bachelors,NA,Madison Heights,MI,44.7631073,-85.62059784,,,,,Whitewater Township,MI,6b,5,2,NA
32,31-40,Male,Bachelors,NA,Jackson,TN,35.14950562,-90.0490036,,,,,Jackson,TN,6b,5,3,NA
65,61_up,Female,No_degree,NA,Tampa,FL,27.9178009,-82.37989807,Hohenwald,TN,Hohenwald,TN,Haines City,FL,6b,4,2,NA
46,41-50,Male,No_degree,NA,Broken Arrow,OK,36.06069946,-95.80639648,Tulsa,OK,Tulsa,OK,Broken Arrow,OK,6b,4,3,NA
35,31-40,Female,Bachelors,NA,Missoula,MT,46.98460388,-114.1212997,,,Mountainside,NJ,St. Ignatius,MT,6b,1,1,NA
21,18-30,Male,No_degree,NA,Aberdeen,WA,46.88409424,-123.9949951,,,Phoenix,AZ,Aberdeen,WA,6b,5,5,NA
25,18-30,Male,HS_diploma,NA,Coral Gables,FL,25.75410461,-80.27100372,Miami,FL,,,Miami,FL,6b,3,2,NA
51,51-60,Female,Bachelors,NA,Manhattan Beach,CA,40.8625946,-73.92179871,Rancho Palos Verdes,CA,Los Angeles,CA,New York,NY,6b,2,2,NA
73,61_up,Male,No_degree,NA,Norwood,OH,39.05740356,-84.33999634,Cincinnati,OH,Cincinnati,OH,Anderson Township,OH,6b,5,5,NA
41,41-50,Female,Bachelors,NA,Warrenton,VA,44.39059448,-88.03099823,Norwood,OH,West Valley City,UT,De Pere,WI,6b,3,1,NA
30,18-30,Male,Bachelors,NA,Harrisville,NY,37.80149841,-79.51229858,Harrisville,NY,Canton,NY,Lexington,VA,6b,2,3,NA
23,18-30,Female,Bachelors,NA,Cary,NC,40.43440247,-80.02480316,Ithaca,NY,Rochester - Monroe County,NY,Pittsburgh,PA,6b,5,5,NA
35,31-40,Male,No_degree,NA,Los Angeles,CA,34.17919922,-118.4616013,,,,,Other,CA,6b,4,3,NA
38,31-40,Male,No_degree,NA,Mocksville,NC,38.83180237,-77.2888031,Yadkinville,NC,Clemmons,NC,Cary,NC,6b,3,3,NA
62,61_up,Male,No_degree,NA,Middletown,OH,30.49980164,-97.80819702,Middletown,OH,Manistique,MI,Round Rock,TX,6b,5,5,NA
52,51-60,Female,HS_diploma,NA,Harrison Charter Township,MI,42.46479797,-83.40339661,Detroit,MI,St. Clair Shores,MI,Cass City,MI,6b,2,2,NA
28,18-30,Female,HS_diploma,NA,Ridgetop,TN,29.98410034,-90.1529007,Clarksville,IN,Bosque Farms,NM,Prairieville,LA,6b,5,5,NA
38,31-40,Female,Associates,NA,Hackensack,NJ,36.05839539,-115.058403,Hackensack,NJ,Hackensack,NJ,Henderson,NV,6b,4,4,NA
37,31-40,Male,Associates,NA,Orlando,FL,27.9098053,-82.78839874,Franklin,MD,Franklin,MD,Largo,FL,6b,3,5,NA
62,61_up,Female,Bachelors,NA,Mattoon,IL,28.47680664,-81.63189697,Mattoon,IL,Mattoon,IL,Winter Garden,FL,6b,4,4,NA
34,31-40,Female,Graduate,NA,Seattle,WA,47.67379761,-122.3419037,Pittsburgh,PA,Seattle,WA,Seattle,WA,6b,1,1,NA
41,41-50,Female,Associates,NA,Tucson,AZ,25.60319519,-80.33470154,Austin,TX,Lubbock,TX,Cutler Bay,FL,6b,1,1,NA
40,31-40,Female,Graduate,NA,Cleveland,OH,42.01519775,-87.99009705,Brook Park,OH,Cleveland,OH,Canton,OH,6b,5,3,NA
62,61_up,Female,Bachelors,NA,Quincy,IL,39.92520142,-91.31719971,Monroe City,MO,Monroe City,MO,Quincy,IL,6b,4,2,NA
27,18-30,Male,Associates,NA,Walnut,CA,33.48019409,-117.6141052,Diamond Bar,CA,Diamond Bar,CA,Dana Point,CA,6b,1,1,NA
23,18-30,Female,Bachelors,NA,Columbia,MD,34.07620239,-118.3103943,,,,,Los Angeles,CA,6b,1,1,NA
42,41-50,Female,Associates,NA,Jackson,MS,32.37060547,-90.17549896,Jackson,MS,Jackson,MS,Jackson,MS,6b,3,3,NA
30,18-30,Male,No_degree,NA,Fairfax,VA,36.11129761,-115.2790985,Fairfax,VA,,,Las Vegas,NV,6b,5,5,NA
40,31-40,Male,No_degree,NA,Caledonia,MS,33.65209961,-88.69529724,Kingsport,TN,,,West Point,MS,6b,2,3,NA
30,18-30,Female,Associates,NA,Centennial,CO,42.97419739,-78.84809875,Angola,NY,Angola,NY,Franklinville,NY,6b,5,4,NA
28,18-30,Male,Associates,NA,Reynoldsburg,OH,40.59599304,-82.53780365,,,Columbus,OH,Mount Gilead,OH,6b,5,5,NA
34,31-40,Male,Bachelors,NA,Richmond,VA,38.75509644,-76.98049927,Baltimore,MD,Richmond,VA,Baltimore,MD,6b,2,1,NA
63,61_up,Male,No_degree,NA,Houston,TX,29.98779297,-95.65499878,Houston,TX,Houston,TX,Houston,TX,6b,2,3,NA
59,51-60,Female,Associates,NA,Phoenix,NY,42.98579407,-77.4280014,Syracuse,NY,Syracuse,NY,Canandaigua,NY,6b,1,1,NA
21,18-30,Female,No_degree,NA,Baldwin Park,CA,34.08529663,-117.9608994,,,,,Baldwin Park,CA,6b,3,3,NA
27,18-30,Female,Associates,NA,Houston,TX,29.5821991,-95.76080322,Atlanta,GA,Atlanta,GA,Houston,TX,6b,1,1,NA
56,51-60,Male,Bachelors,NA,Worcester,MA,42.94030762,-71.4434967,West Boylston,MA,Holden,MA,Fitchburg,MA,6b,1,1,NA
52,51-60,Male,Bachelors,NA,,,10.5,-66.91670227,Manhattan,NY,,,Sunrise,FL,6b,2,3,NA
28,18-30,Male,No_degree,NA,Vista,CA,37.63690186,-121.0171051,,,,,Chula Vista,CA,6b,2,2,NA
33,31-40,Male,Bachelors,NA,El Paso,TX,31.96000671,-106.4020996,,,,,El Paso,TX,6b,3,1,NA
23,18-30,Female,Associates,NA,Staten Island,NY,40.56599426,-74.12580109,,,,,Staten Island,NY,6b,1,1,NA
25,18-30,Female,Bachelors,NA,Jackson Township - Stark County,OH,40.89959717,-81.43959808,Perry Township - Stark County,OH,Jackson Township - Stark County,OH,Jackson Township - Stark County,OH,6b,5,5,NA
30,18-30,Male,Graduate,NA,Dubuque,IA,38.55169678,-121.4501038,Dubuque,IA,Dubuque,IA,Sacramento,CA,6b,3,3,NA
29,18-30,Female,Bachelors,NA,Great Falls,MT,39.08230591,-75.61219788,Corning,NY,Horseheads,NY,Dover,DE,6b,3,5,NA
48,41-50,Female,No_degree,NA,,,30.51739502,-97.63040161,,,,,Austin,TX,6b,2,3,NA
33,31-40,Female,No_degree,NA,New Orleans,LA,30.00379944,-90.2141037,Greenville,MS,Laurel,MS,Metairie,LA,6b,1,1,NA
41,41-50,Female,Bachelors,NA,Derry,PA,40.28370667,-79.38210297,Bradenville,PA,Derry Township - Westmoreland County,PA,Latrobe,PA,6b,5,5,NA
32,31-40,Female,Bachelors,NA,Fitchburg,MA,43.86349487,-70.09760284,,,Fitchburg,MA,Freeport,ME,6b,1,1,NA
27,18-30,Female,Bachelors,NA,Los Angeles,CA,33.99380493,-117.7588959,,,,,Los Angeles,CA,6b,1,1,NA
75,61_up,Male,HS_diploma,NA,Wethersfield,CT,41.77589417,-72.52149963,Waterville,ME,,,Manchester,CT,6b,3,2,NA
37,31-40,Male,Graduate,NA,Havelock,NC,37.51600647,-77.50050354,Mesa,AZ,Mesa,AZ,Richmond,VA,6b,3,2,NA
37,31-40,Female,Associates,NA,Hegins,PA,40.67930603,-76.78739929,Hegins,PA,Ashland,PA,Herndon,PA,6b,5,3,NA
54,51-60,Male,No_degree,NA,Santa Ana,CA,31.85450745,-106.5329971,,,Clinton Township - Decatur County,IN,Canutillo,TX,6b,2,2,NA
38,31-40,Female,Bachelors,NA,Pensacola,FL,38.43479919,-77.98660278,Waterloo,IA,Pensacola,FL,Culpeper,VA,6b,4,4,NA
